id,source,category,question,answer,modified
1607417888,자동차365,등록원부발급,민원발급시 민원발급불가 프린터로 나타나는 경우,"민원발급시 프린터 선택창에서 프린터의 지원여부가 ´민원발급불가´로 나타나는 경우가 있습니다. 아래의 사항을 확인하시기 바랍니다.    1. 프린터의 상태가 ´Toner Low´인 경우에는 프린터의 토너(잉크)가 저희 발급문서의 보안 바코드를 찍을 정도로 충분하지 않다고    판단되는 경우입니다. 일반 문서의 출력이 가능하더라도 발급문서 인쇄시 흐리게 출력될 수 있는 상태이기 때문에 토너(잉크)를    교체하신 후 발급하시면 됩니다.       ´Paper jam´ 인 경우에는 용지걸림을 확인해 보시고，  ´Offline´인 경우에는 프린터가 켜져있는지 확인하시기 바랍니다.    2. 발급가능목록파일이 최신파일인지 확인하시기 바랍니다.     발급가능확인용 : C:\Program Files\BCQRE\Mltm_Sp,발급용 : C:\Program Files\BCQRE\Car     또는 64bit 운영체제의 경우 발급가능확인용 : C:\Program Files(x86)\BCQRE\Mltm_Sp  발급용 : :\ProgramFiles(x86)\BCQRE   \Car 폴더 내의 파일 중 PL-XXXXXXXX.dat， SP-XXXXXXXX.dat， VD-XXXXXXXX.dat 파일을 확인하십시오     PL-20160309.dat， SP-20141027.dat ， VD-20150106.dat 일 경우 최신파일입니다.    아닐경우 3번 항목을 참고하여 프로그램을 재설치 하시기 바랍니다.    3. 그 외의 경우에는 자동차민원 대국민포털이 열려있는 익스플로러를 닫으시고 시작-제어판-프로그램추가/제거(프로그램 및 기능)    항목에서 '발급가능 확인 프로그램' 을 삭제하신 후 반드시 C:\Program Files\BCQRE 폴더에 있는 Car， Mltm_Sp 폴더도 같이    삭제하셔야 완전히 삭제가 됩니다. 삭제 후 민원신청결과 페이지로 접속하시면 자동 설치가 됩니다.    4. 문제가 계속될 경우에는 발급가능 모듈의 지원번호(1566-4782/4682)로 전화하신 후 지원을 받으시기 바랍니다.",
2100010642,자동차365,등록원부발급,등록원부 발급/열람시 ´소유자명이 일치하지 않습니다´ 라는 메시지가 표시됩니다.,"자동차등록원부 열람/발급시 소유자 성명(명칭)에는 자동차등록증에 기재되어 있는 소유자 성명(명칭) 전체명을 입력하셔야 합니다.      예) 차량등록번호 : 12가1234       차량소유자명 : 홍길동외1인(장희빈) 일 경우 소유자 성명(명칭) 에 홍길동외1인(장희빈)까지 넣으셔야 합니다.     한글， 숫자， 영어， 기호(()&""*%:-，.) 띄어쓰기 공백 입력 가능합니다.",
397111292,자동차365,등록원부발급,자동차 등록원부는 법적인 효력을 가지나요?,발급의 경우에는 법적인 효력을 가집니다.     관련조항은 자동차등록규칙 제11조 제5항에 준합니다.11조(등록원부 등본ㆍ초본의 작성) ① 등록원부 등본은 등록원부와 같은 서식으로 작성하고， 발급연월일을 적은 후 등록관청의 직인을 찍어야 한다.  ② 등록원부 등본을 작성할 때에는 법령에 따로 정하는 경우를 제외하고는 등록원부에 기록된 사항을 전부 적어야 한다.     다만，신청인이 요청한 경우에는 작성 당시 효력이 있는 사항만을 적을 수 있으며，신청인이 제10조에 따른 신청서에     자동차 소유자의 주민등록번호 또는 사용본거지의 주소를 적지 아니한 경우에는 자동차 소유자의 주민등록번호 뒷자리의 6자리     또는 사용본거지의 주소를 표기하지 아니한다.  ③ 제1항에 따라 등록원부 등본을 작성하는 경우 빈칸 또는 여백이 있는 경우에는 빈칸 또는 여백의 표시를 하고， 등록원부 등본이     여러 장인 경우에는 각 장에 직인으로 간인하여야 한다.  ④ 등록원부 초본을 작성하는 경우에는 제1항 및 제3항을 준용한다.  ⑤ 신청인이 전산정보처리조직을 통하여 등록원부 등본ㆍ초본의 발급을 신청할 때에는 제1항부터 제4항까지의 규정에도 불구하고     전산정보처리조직 운영기관의 장은 등록원부의 내용과 틀림없음을 증명하는 내용의 증명문을 덧붙여 적고，    등록원부 등본ㆍ초본이 여러 장인 경우에는 연속성을 확인할 수 있는 조치 및 위조ㆍ변조 방지조치를 하여 발급하여야 한다.,
1366796045,자동차365,등록원부발급,신청에서 계속 모래시계가 나오는 현상이 있습니다.,신청에서 '신청중입니다'라는 메세지와 함께 모래시계가 계속 보여지는 현상이 있습니다.     신청하신 곳의 네트워크 담당자와 협의하시어 443，8088 port를 사용하실 수 있게 해주시면 됩니다.,
145052924,자동차365,등록원부발급,사용본거지 주소는 어디로 넣어야 하나요?,"사용본거지 주소는 주민등록상의 거주지를 넣어주시기 바랍니다.     예를 들어, 김아무개씨는 주민등록상 광주에 살고 계시지만，일관계로 서울에 올라와 계십니다.   이 경우 주소지는 주민등록상 거주지인 광주로 입력해주셔야 합니다.     만약，알고계신 사용본거지 주소를 입력했으나 일치하지않는 경우，자동차 등록증을 확인해보시거나 차량등록관청으로 주소를 재확인해보시기 바랍니다",
1367951872,자동차365,등록원부발급,열람문서는 법적효력이 있나요?,인터넷 발급서비스(온라인발급(프린터출력) 수령방법 선택)를 통해 출력한 출력물은 법적 효력이 있으나 열람서비스 출력물은 법적인 효력이 없습니다. ※건설기계등록증은 시범용으로 법적효력은 없습니다.,
799525671,자동차365,법인차량,법인 인증서는 안되나요?,법인 인증서는 현재 서비스를 제공하지 않고 있습니다.     개인 인증서만 허용됩니다.,
712794306,자동차365,등록원부발급,Window10.버전 사용시 프린트가 안되요.,1. 내컴퓨터 클릭  2. C:\Program Files(x86) 폴더가 있는 경우     -  C:\Program Files(x86)\Internet Explorer\iexplore.exe 실행시 마우스 오른쪽버튼 클릭→관리자권한으로 실행       C:\Program Files(x86) 폴더가 없는 경우    -  C:\Program Files\Internet Explorer\iexplore.exe 실행시 마우스 오른쪽버튼 클릭 - 관리자권한으로 실행 →다시 출력을 시도합니다.,
1109445314,자동차365,자동차검사,자동차 종합검사와 정기검사는 어떻게 다른 가요?,"그 동안 각각 받아오던 자동차 정기검사와 배출가스 정밀검사 및 특정경유자동차의 검사항목을 하나의 검사로 통합하고, 중복된 절차(검사대상, 검사주기, 검사절차, 검사유효기간, 검사유예, 과태료 등)로 인한 국민의 불편을 해소하기 위하여 통합하여 시행하는 제도입니다.  (자동차관리법 개정'08.3.28' 공포, '09.3.29' 시행)  자동차종합검사는 기존 배출가스 정밀검사 시행지역에 등록된 자동차에 대하여 안전도 분야와 부하검사방법에 의한 배출가스 검사를 시행하고, 자동차 정기검사는 기존과 같이 안전도 분야와 무부하검사방법에 의한 배출가스 검사를 시행하게 됩니다.    자동차검사에 더 궁금한 사항이 있으시면 1577-0990번으로 문의 하시면 자세한 안내를 받으실 수 있습니다.",
226866878,자동차365,자동차검사,어떤 경우에 검사 유효기간을 연장할 수 있나요?,"전시·사변 또는 이에 준하는 비상사태로 인하여 관할지역에서 종합검사 업무를 수행할 수 없다고 판단되는 경우,   자동차를 도난당한 경우,   사고발생으로 인하여 자동차를 장기간 정비할 필요가 있는 경우,   『형사소송법』등에 따라 자동차가 압수되어 운행할 수 없는 경우,   면허취소 등으로 인하여 자동차를 운행할 수 없는 경우 및 그 밖에 부득이한 사유로 자동차를 운행할 수 없다고 인정되는 경우, 자동차 소유자가 폐차를 하려는 경우 유효기간 연장 등에 관한 문의 및 신청 관련업무는 당해 자동차가 등록된 관할관청에서 담당하고 있습니다.      자동차검사에 더 궁금한 사항이 있으시면 1577-0990번으로 문의 하시면 자세한 안내를 받으실 수 있습니다.",
1925150850,자동차365,자동차검사,자동차검사는 꼭 등록지역에서만 가능한가요?,"자동차검사는 전국 어느 곳에서나 가능합니다. 다만, 귀하차량이 등록된 지역이 운행차 배출가스 정밀검사(종합검사)대상지역인 경우에는 배출가스 정밀검사 시설이 설치된 검사소에서 검사를 받으셔야 합니다.    참고로 가까운 공단 검사소 안내는 검사소 대표번호 1577-0990을 이용하시기 바랍니다.",
188987489,자동차365,중고차등록,중고차 구매 예정 차량의 압류정보를 확인하고 싶습니다.,"본인 명의가 아닌 차량의 압류 및 저당권 설정 정보 확인 하는 방법은 세가지입니다.    1. 자동차등록원부 발급 및 열람시 갑부에서 해당 내용을 확인할수 있습니다.       - 다만, 차량번호와 자동차 등록장 상 소유주 며칭을 동일하게 입력하셔야만 조회가 가능합니다.    2. 자동차이력조회 > 공개 동의 차량조회 시 압류등록정보,저당권등록이력 내용 확인할수 있습니다.       - 다만,소유주가 타인 조회에 동의를 하셔야만 조회가 가능하며, 차량기본사항,정비이력,중고차성능점검,검사이력,주행거리이력,   자동차세체납,의무보험가입정보 등을 같이 확인할 수 있습니다.    3. 자동차이력조회 > 공개 미동의 차량조회 시 압류건수,저당건수만 확인할수 있습니다.       - 다만, 공개 미동이 차량 조회 시 차량기본사항, 의무보험가입여부, 자동차세체납횟수, 중고차성능상태점검 횟수, 검사이력의 횟수 까지만 확인하실 수 있습니다.",
979588930,자동차365,자동차검사,자동차검사시 등록증필수인가요?,"자동차등록증은 필수입니다.
혹시라도 자동차등록증이 없을 경우 팩스나 사본 인정되는지 문의 후 방문하시는게 좋습니다.",
1304440886,자동차365,중고차등록,"소유주가 외국인인 경우,외국인인감증명서 발급이 어려울 때 어떻게 처리하면 되나요?","(외국인 소유 차량으로 현 소유주 본국 귀환 및 비자 만료,외국인인감증명서 등록 안했음.차량 다른 외국인에게 매매하고 싶으나 서류불충분으로 차량등록사업소에서 반려/대안 문의)외국인 거래에서 외국인인감증명서 발급이 어려울 경우 본인서명사실확인서로 대체가 가능합니다.
그러나 이조차도 발급 어려울 경우 사실상 매매는 불가능합니다.",
587749949,자동차365,중고차등록,외국인중고차 매매시 구비서류가 어떻게 되나요?,"1. 양도인 : 외국인인감증명서,자동차등록증,신분증(외국인등록증,여권 등),인감도장,거소사실증명서    2. 양수인 : 외국인인감증명서,신분증(외국인등록증,여권 등),인감도장,거소사실증명서,보험가입(전산으로 조회)       **인감증명서 대리발급 시 : 재외국민-해외 거주지관할 재외 공관확인,                                      해외 거주(체류)자-해외거주지관할 재외공관확인이나 신분증중 선택 제출",
1853791470,자동차365,중고차등록,장애인차량 소유자입니다.구입 후 언제 부터 매매가 가능한가요?,"장애인 차량 구입 시 취득 후, 만1년이 지난 후 장애인 차량으로 매매시 패널티는 없습니다.그러나 일반인에게 매매는 만5년 이후에 가능하며,개별소비세(국세청)의 경우 조건부로 면세를 받았기 때문에 취득 후 5년 이내에 양도를 하면 양도시 과세표준(판매금액에 준하는 금액)을 기준으로 세율을 적용하게 됩니다.개별소비세 관련한 추징금은 국세청 (126번)으로 문의하시기 바랍니다.",
1825284441,자동차365,중고차등록,차량의 압류 및 저당권 설정 정보를 어떻게 확인하나요?,"압류 및 저당권 설정 정보를 확인하는 방법은 두가지 입니다.    1. 자동차등록원부 발급 및 열람 시 확인할 수 있습니다.

- 압류 : 갑부 사항란
- 저당 : 을부     2. 자동차이력조회> 본인 차량 조회시 압류등록정보,저당권등록이력 내용 확인할수 있습니다.    또한 자동차이력조회에서는 차량기본사항, 정비이력, 중고차성능점검, 검사이력, 주행거리이력, 자동차세체납, 의무보험가입정보 등을 같이 확인할 수 있습니다.",
1996789170,자동차365,민원찾아요,온라인 이전등록 절차가 궁금해요.,"① 양수인 > 이전등록신청  (신청시간 제한없음)
② 자동차 정보 > 양도인 정보입력 자동차 번호 입력 ③ 양수인 정보 거래내용입력 ④ 양수인 의무보험 가입증명서 확인후 신청   ⑤ 양도인 양수인 카카오톡 메세지로 전자서명 승인  ⑥ 심사완료 후 - 비용납부 대기 상태  가상계좌번호 문자전송 ( 수동과세인경우 과세처리 지연될수 있으며 심사관청으로 문의 ). - 자동차365사이트 통해서만 납부진행. (위텍스로 직접 접속 또는 방문 수납시 온라인 이전 진행 불가) - 취득세,공채 및 기타금액은 통합 가상계좌 확인 후 납부 ⑦ 등록대기
⑧ 관청에서 최종 등록 확인 진행， 완료시 자동차365 사이트 에서 등록증 출력
※비과세 감면대상 차량이나 영업용 으로 등록된 이력이 있는 차량 인경우 온라인 으로 신청이 불가 합니다",
1817537426,자동차365,자동차폐차,소유자 사망시 구비서류 문의,"소유자 사망시 상속받은 자가 폐차 처리하거나,상속자가 상속 포기시 상속포기각서 및 각각의 신분증 사본 필요",
1365378405,자동차365,자동차검사,자동차검사 기간 문의,"자동차 검사 기간은 자동차등록증에 검사 유효기간 기간이 기재되어 있습니다.
또한 한국교통안전공단 홈페이지
""고객참여->자동차검사->자동차검사 날짜 조회""에서도 확인할 수 있습니다.
자동차 정기검사 및 종합검사는 자동차관리법에 따라 검사유효기간 만료일 전후 각각 31일 이내에 받아야 합니다.
한국교통안전공단 홈페이지에서 인터넷으로 예약 및 전화예약(1577-0990)으로도 가능합니다.",
610128589,자동차365,신조차등록,신차구입시 구비서류가 어떻게 되나요?,"※ 각 지자체 시,군,구청 자동차과 또는 차량등록사업소 별로 요청하는 서류가 다를 수 있으니 정확한 문의 후 방문하시기 바랍니다.",
937694098,자동차365,자동차폐차,폐차 처리시 절차가 궁금합니다.,※ 폐차는 꼭 관청에서 등록된 관허폐차장에서 처리하시기 바랍니다.저당설정이나 압류등록이 없는 경우 일반 폐차나 말소가 가능합니다. 폐차장에서 처리 후 폐차 인수증명서를 발급 받으시고 등록관청에 말소등록을 신청/완료해야 합니다(폐차장에서 대행 가능).등록관청에서  자동차말소 처리가 완료되면 폐차장으로 부터 말소완료를 통보 받습니다.,
473051912,자동차365,등록증발급,자동차세 완납 증명서 발급은 어디에서 조회하나요?,"정부민원포털 정부24에서 ""지방세 납세증명""->공인인증서로 로그인하셔서 민원 신청,열람,발급하시면 됩니다.",
1193753735,자동차365,등록증발급,인터넷으로 자동차 명의 이전 처리하였습니다.자동차 등록증은 어떻게 교부 받을수있나요?,"명의 이전 심사 완료 후 양수인이 비용 납부 완료하시면 발급이 가능합니다.
자동차365 대민포털(www.car365.go.kr)의 [마이페이지] -[나의민원] - [민원신청내역] 메뉴 클릭하면 발송/발급대기 상태로 아이콘이 변경 시 발급 받으실수 있습니다.",
2073504801,자동차365,이륜차,시각 장애인을 위해 TTS 기능이 포함되어 있습니까?,"○시각장애인의 경우 웹사이트에 TTS 기능을 내장시키는 것이 장애인의 입장에서 볼 때 더 불편하다(개인사용 시각장애인전용 프로그램이 더 편리)는 의견이 있어， 이번 시스템 개통 시는 기본 기능으로는 포함하지 않았습니다.

○현재는， 자동차민원대국민포탈 홈페이지(www.ecar.go.kr)의 ‘관련프로그램 다운로드’ 메뉴에 TTS 프로그램을 다운로드할 수 있도록 제공하고 있사오니， 필요하신 경우 다운로드하여 설치하시기 바랍니다.",
2144453611,자동차365,등록증발급,열람문서는 법적효력이 있나요?,인터넷 발급서비스(온라인발급(프린터출력) 수령방법 선택)를 통해 출력한 출력물은 법적 효력이 있으나 열람서비스 출력물은 법적인 효력이 없습니다.,
694231909,자동차365,등록증발급,[출력 불가 프린터입니다]라고 나타납니다.,"발급이 되지 않는 경우는 크게 세가지 입니다.

[1] 일반적인 공유 프린터인 경우 입니다.
IP를 통해 공유된 프린터가 아닌 경우 다른 컴퓨터로 정보를 공유 하기 때문에 보안이 문제가 있어 발급이 되지 않습니다. 다른 프린터에서 발급하시기 바랍니다.

[2] 지원하지 않는 프린터인 경우 입니다.
자동차민원 대국민포털(www.ecar.go.kr)에서는 온라인으로 발급된 문서의 위/변조를 방지하고자 인터넷 민원문서에 복사방지마크를 삽입하여 제공하고 있습니다.
이 복사방지 마크는 프린터별로 다른 패턴을 가지고 있습니다.
따라서 자동차민원 대국민포털에서는 새로 출시된 프린터나 민원인께서 프린터 추가요청을 하신
프린터에 대해서 프린터 제조사와 협력하여 테스트하여 프린터 목록을 추가하고 있습니다.
하지만 다음과 같은 경우에는 해당 프린터 기종의 지원에 어려움이 있음을 양해하여 주시기 바랍니다.
   ① 제조사에서 해당 프린터의 유지보수기한이 지나 해당 프린터 기종을 보유하고 있지 못한 경우
   ② 해당 기종의 제조사가 국내에 존재하지 않는 경우 등

[3]  제조사에서 제공한 드라이버가 아닌경우 입니다.
다음과 같은 경우에는 출력지원 프린터라 하더라도 출력이 되지 않을 수 있습니다.
제조사의 제원하는 프린터 드라이버를 설치하시면 발급업무가 가능합니다.
제조사의 드라이버를 확인하는 방법은 다음과 같습니다.
    1. [시작] -[제어판]-[프린터 및 팩스] 에 들이가시면 설정되어 있는 프린터가 체크 표시 되어 있습니다.
    2. 프린터를 클릭하신후 오른쪽 마우스 버튼을 누르시고 [속성]을 클릭하십시오
    3. [프린터이름 속성] 창이 열리면 네번째 [고급]텝을 클릭하시면 설치되어있는 드라이버를 확인 하실 수 있습니다.
    4. 범용(Universal)드라이버가 설치되어 있는 경우 프린터에 맞는 정식 드라이버를 설치하셔야 합니다.",
1520068958,자동차365,중고차등록,"중고차 구매 예정인데,딜러가 협회에 등록 되어 있는 종사자인지 확인 할수 있나요?",가능합니다. 중고차매매→중고차시장 클릭하시면 종사자 조회가 가능합니다.(사)전국자동차매매사업조합연합회   와   한국자동차매매사업조합연합회에서 운영하는 홈페이지를 통해 소속된 종사자를 찾으실 수 있습니다.,
1777983216,자동차365,중고차등록,"중고차 구매 예정인데,판매상이 협회에 등록 되어 있는 업체인지 확인 할수 있나요?","가능합니다. 자동차365 사이트 내에 중고차매매→중고차시장 클릭하시면 회원사 조회가 가능합니다.



(사)전국자동차매매사업조합연합회  와  한국자동차매매사업조합연합회 에서 운영하는 홈페이지를 통해 소속된 회원사를 찾으실 수 있습니다.",
1013428063,자동차365,등록증발급,민원문서가 출력이 안됩니다.,"1. 프린터가 지원가능한 프린터인지 먼저 확인바랍니다. 출력지원 프린터 목록은 자주 묻는 질문에 있습니다. 그 문서에서 출력가능한 프린터 기종인지를 먼저 확인바랍니다.
2. 프린터와의 연결을 확인 바랍니다. 프린터와의 연결이 되어 있어야 출력이 가능합니다.
3. 프린터 드라이버가 적절하게 지정이 되어 있는지 확인 바랍니다. 프린터와 프린터 드라이버가 일치하는지 확인바랍니다.
4. 문서발급 프로그램이 정상적으로 인스톨 되었는지 확인 바랍니다. 최신버전은 프로그램 다운로드에 있습니다.
5. ´민원발급가능´으로 표시되어도 상태란에 ´Ready´， 문서란에 ´0´ 이 아닌 경우 출력 불가.",
83455554,자동차365,이륜차,"""정보연계가 되지 않아 신청이 불가능합니다""라는 메세지와 함께 신청이 되지 않습니다.","일시적으로 전산망으로 확인되는 실명연계가 중단되어 민원신청이 안되는 경우입니다.

잠시후 다시 신청을 해주시기 바랍니다.",
1585641570,자동차365,등록증발급,신청에서 계속 모래시계가 나오는 현상이 있습니다.,"신청에서 ""신청중입니다""라는 메세지와 함께 모래시계가 계속 보여지는 현상이 있습니다.

신청하신 곳의 네트워크 담당자와 협의하시어 443，8088 port를 사용하실 수 있게 해주시면 됩니다.",
248163237,자동차365,이륜차,법인 인증서는 안되나요?,"법인 인증서는 현재 서비스를 제공하지 않고 있습니다.

개인 인증서만 허용됩니다.",
316777995,자동차365,중고차등록,중고차 매매시 구비서류가 어떻게 되나요?,※ 관청 별로 구비서류가 조금씩 다릅니다. 방문하시기 전 관청으로 문의하셔서 서류 재확인하시기 바랍니다.,
1138231536,자동차365,자동차압류,중고차 매매업자명의로 된 차량의 압류정보를 확인하고 싶습니다.,"매매업자명의의 차량에 대한 압류 정보 확인하는 방법입니다.
1. 자동차등록원부→사항란에서 확인
2. 토털이력조회→ 매매용차량조회 이용하시면 되고
   차량기본사항,정비이력,중고차성능점검,검사이력,주행거리이력,자동차세체납,
   의무보험가입정보,압류등록정보,저당권등록이력 내용을 확인하실 수 있습니다.",
2062376738,자동차365,등록원부발급,법인차량의 주소，상호 변경을 인터넷으로 신청하려면,"법인차량의 주소，상호 변경을 인터넷으로 신청하려면

기업지원플러스 (http://www.g4b.go.kr)G4B를 이용하시면 신청 가능합니다

감사합니다.",
1858169168,자동차365,중고차의 모든것,본인의 잘못으로 본인에게 손해가 발생했을 때 보상 받을 방법이 있나요?,"교통사고를 당하여 죽거나 다친 경우에 자기 과실로 인하여 상대방의 보험사로부터 보상받지 못한 손해는,
본인이 가입한 자동차 보험약관 보험금 지급기준에 따라 자기신체사고 보험금을 청구하실 수 있습니다.
이 경우 자기신체사고 보험금 청구권 소멸시효는 3년이며 해당보험금이 지급되는 경우에는 보험료가 할증될 수 있습니다.",
667498143,자동차365,중고차의 모든것,보험금 청구서류 접수 후 언제 보험금을 받을 수 있나요?,"보험회사는 보험금 청구에 관한 서류를 받고 지체 없이 지급할 보험금액을 정하며, 정하여진 날부터 7일 이내에 지급합니다. 보험회사가 보험금 청구에 관한 서류를 받은 때부터 30일 이내에 피보험자에게 보험금 지급 거절 또는 지연 이유를 통지하지 않는 경우, 정당한 사유 없이 보험금액을 정하는 것을 지연한 것으로 봅니다.  보험회사가 정당한 사유 없이 보험금액을 정하는 것을 지연하거나, 정해진 지급기일 내에 보험금을 지급하지 않았을 때, 지급할 보험금이 있는 경우에는 그 다음날부터 지급일까지의 기간에 대하여 약관에 따라 계산한 금액을 보험금에 더하여 지급합니다. 다만, 피보험자의 책임 사유로 지급 지연 시, 그 기간에 대한 이자는 더하지 않습니다.",
503695622,자동차365,중고차의 모든것,피해자가 손해배상금을 보험회사에 직접 청구할 수 있나요?,"피보험자가 법률상의 손해배상 책임을 지는 사고가 생긴 경우, 손해배상 청구권자(피해자)는 해당 보험회사에 직접 손해배상금을 청구할 수 있습니다.",
1887623692,자동차365,중고차의 모든것,진료비에 대해 지불보증을 받을 수 있나요?,"대인배상I(의무가입보험), 대인배상II(임의선택보험)의 경우
보험회사는 손해배상 청구권자의 청구가 있거나 기타 원인에 의하여 대인사고 피해자가 발생한 사실을 안 때에는 피해자를 진료하는 의료기관에 해당 진료에 따른 자동차보험 진료수가의 지급의사 유무 및 지급한도등을 통지합니다.",
1864983674,자동차365,중고차의 모든것,청구서류를 사본으로 제출할 수 있나요?,"보험금 청구는 사본 허용이 가능하나, 필요시(도난보험금 지급, 사망보험금 청구를 위한 유가족 인감증명서 등)
원본을 제출해야 합니다.",
678518501,자동차365,이륜차,키보드 보안프로그램 TouchEn Key 설치 오류,"키보드 보안 설치 시 설치파일 손상되었다는 메시지 나오면서 TouchEn Key 사이트로 이동됩니다.
삭제 프로그램 이용해서 삭제하고 설치해도 동일 증상일 경우에는
TouchEn Key 고객센터 1644-4128 로 문의하시거나 제어판에서 삭제 후 재 설치가 필요합니다.
시작-제어판-프로그램 및 기능(제거/삭제)-설치프로그램 목록 중 TouchEn 으로 시작되는
프로그램을 모두 삭제 후 대국민포털사이트로 다시 접속해서 재 설치해주시기 바랍니다.",
1753667730,자동차365,이륜차,Window10.버전 사용시 프린트가 안되요.,"1. 내컴퓨터 클릭
2. - C:\Program Files(x86) 폴더가 있는 경우
     C:\Program Files(x86)\Internet Explorer\iexplore.exe 실행시 마우스 오른쪽버튼 클릭 - 관리자권한으로 실행
   - C:\Program Files(x86) 폴더가 없는 경우
     C:\Program Files\Internet Explorer\iexplore.exe 실행시 마우스 오른쪽버튼 클릭 - 관리자권한으로 실행

     다시 출력을 시도합니다.",
1004170628,자동차365,이륜차,민원발급시 민원발급불가 프린터로 나타나는 경우,"안녕하세요? 자동차대국민포털(www.ecar.go.kr)입니다.

민원발급시 프린터 선택창에서 프린터의 지원여부가 ´민원발급불가´로 나타나는 경우가 있습니다. 아래의 사항을 확인하시기 바랍니다.

1. 프린터의 상태가 ´Toner Low´인 경우에는 프린터의 토너(잉크)가 저희 발급문서의 보안 바코드를 찍을 정도로 충분하지 않다고 판단되는 경우입니다. 일반 문서의 출력이 가능하더라도 발급문서 인쇄시 흐리게 출력될 수 있는 상태이기 때문에 토너(잉크)를 교체하신 후 발급하시면 됩니다.

´Paper jam´ 인 경우에는 용지걸림을 확인해 보시고，
´Offline´인 경우에는 프린터가 켜져있는지 확인하시기 바랍니다.

2. 발급가능목록파일이 최신파일인지 확인하시기 바랍니다.
발급가능확인용 : C:\Program Files\BCQRE\Mltm_Sp
발급용 : C:\Program Files\BCQRE\Car

또는 64bit 운영체제의 경우

발급가능확인용 : C:\Program Files(x86)\BCQRE\Mltm_Sp
발급용 : C:\Program Files(x86)\BCQRE\Car

폴더 내의 파일 중 PL-XXXXXXXX.dat， SP-XXXXXXXX.dat， VD-XXXXXXXX.dat 파일을 확인하십시오
PL-20160309.dat， SP-20141027.dat ， VD-20150106.dat 일 경우 최신파일입니다. 아닐경우 3번 항목을 참고하여 프로그램을 재설치 하시기 바랍니다.

3. 그 외의 경우에는 자동차민원 대국민포털이 열려있는 익스플로러를 닫으시고 시작-제어판-프로그램추가/제거(프로그램 및 기능) 항목에서 ""발급가능 확인 프로그램"" 을 삭제하신 후 반드시 C:\Program Files\BCQRE 폴더에 있는 Car， Mltm_Sp 폴더도 같이 삭제하셔야 완전히 삭제가 됩니다.

삭제 후 민원신청결과 페이지로 접속하시면 자동 설치가 됩니다.

4. 문제가 계속될 경우에는 발급가능 모듈의 지원번호(1566-4782/4682)로 전화하신 후 지원을 받으시기 바랍니다.

감사합니다.",
1980317146,자동차365,기타,앞 두자리수 번호판 사용중입니다. 세자리수 신형번호판으로 교체 신청이 가능한가요?,온라인에서 세자리수 신형 번호판 교체 신청은 불가능합니다.현재 운행중인 차량에 대해 세자리수 신형 번호판으로 사용을 원하실 경우 관청(시군구청 교통행정과 또는 차량등록사업소)로 변경 신청 문의해주시기 바랍니다.,
1440946270,자동차365,자동차검사,자동차 종합검사는 꼭 받아야하나요?,"그렇습니다.자동차종합검사 시행지역에 등록된 모든 자동차는 의무적으로 자동차종합검사를 받으셔야 합니다. 종합검사를 받아야만 정기검사와 배출가스검사를 받은 것으로 처리됩니다.  참고로,종합검사 시행지역은 인구 50만명 이상의 도시에 등록된 자동차이며종전에 배출가스 정밀검사 및 특정경유자동차 검사 시행지역에 등록된 자동차가 자동차종합검사 시행지역이며,  인구 50만명 이하의 지역에서는 정기검사를 받으시면 됩니다.   자동차검사에 더 궁금한 사항이 있으시면 1577-0990번으로 문의하시면 자세한안내를 받으실수 있습니다.",
460512172,자동차365,자동차폐차,폐차하였는데 자동차세 청구서를 받았습니다.어떻게 처리해야하나요?,"차량말소 등록이 이루어질 경우 별도의 신고 없이 자동차세 납부월에(6월,12월) 자동차 소유기간만큼 과세된 고지서에 의해 납부하시면 됩니다.     다만,차량 말소등록이 자동차세 납부 고지서 발급 시점인 5월과 11월(자동차세 1,2기분 납기월과 납기월 1달전)에 이루어진 경우 말소등록일이 반영되지 않은 전체 자동차세금이 과표되어 고지될 수 있으니, 이 경우에는 말소사실증명서(혹은 등록원부)와 자동차세 납부 고지서를 지참, 관할관청에 가셔서 재정산 하시기 바랍니다.",
128542243,자동차365,기타,매연저감장치 신청하는 방법이 어떻게 되나요?,"매연저감장치업체 선정→자동차등록증 사본,연락처,희망지역 기입 후 팩스 송부→제작사에서 장착 여부 판단→공업사로 배송 및 장착
→ 한국교통안전공단에 구조변경검사→검사필증 공업사에 송부

단,매연저감장치 부착시 조기폐차불가합니다.",
516142639,자동차365,기타,수입차 수입(통관)일 확인은 어떻게 하나요?,자동차등록원부상 제작일이 수입(통관)일로 등재됩니다.,
1649591932,자동차365,이륜차,이륜차 등록시 어떻게 해야하나요?,"1. 신규등록 제작증 교부 받아 차대번호 확인 후 보험회사에 보험 가입해야함보험 가입 후 일반 차량등록과 동일하게 진행됩니다.
2. 중고등록사용폐지증명서,차대번호 확인 후 보험회사에 보험 가입해야함",
15602,무공해차 통합누리집,수소충전소 인프라 사업,[민간보조사업] 수소충전소 민간보조 사업 지원기준 및 절차는?,• 한국자동차환경협회 업무대행업무로 자세한 사항 아래 참조(연료구입비 지원사업 포함)   - (관련사이트) 한국자동차환경협회(https://www.aea.or.kr/biz/hcInfra.do)  - (참고자료) 2023년 수소차 보급 및 충전소 설치사업 보조금 업무처리지침(환경부)  - (기타문의) 070-4027-0584,2023-05-16
